Unique_ID,Patient_BSN,Age,Gender,Medical_Department,Length_of_Stay,Admission_Day,Admission_Month,Admission_Hour,Day_of_Week,Diagnosis_Code,Treatment_Cost,Height_cm,Weight_kg,BMI,Previous_Admissions_Count,Insurance_Level,Systolic_BP,Diastolic_BP,Heart_Rate,Temperature_C,Respiratory_Rate,Oxygen_Saturation,Blood_Glucose,Cholesterol_Total,Cholesterol_LDL,Cholesterol_HDL,Hemoglobin,White_Blood_Cell_Count,Platelet_Count,Creatinine_Level,Liver_Enzyme_ALT,Medication_Count,Lab_Test_Count,Imaging_Study_Count,Surgery_Count,ICU_Days,Physical_Therapy_Sessions,Rehabilitation_Sessions,Pain_Score_Admission,Pain_Score_Discharge,Complication_Score,Readmission_Risk_Score,Treatment_Success_Score,Patient_Satisfaction,Staff_Satisfaction,Blood_Transfusion_Units,Number_of_Visitors,Follow_up_Appointments,Room_Type,Waiting_Time_Minutes,ER_Time_Minutes,Emergency_Level,ICU_Need,PT_Need,Transfusion_Need
692,798646,45,0,3,2,16,12,10,1,6,4385,165,92,32,1,4,127,76,88,37,14,96,93,193,95,45,15,8044,243659,0,22,4,7,2,1,0,2,0,4,4,1,61,64,100,73,0,3,1,3,58,73,1,1,1,0
693,737144,49,1,1,7,14,8,13,4,1,4963,162,84,21,1,2,121,86,62,37,17,98,100,198,105,42,12,7958,244551,1,40,4,5,2,1,0,0,0,6,4,4,67,84,55,56,1,0,3,1,20,38,1,0,1,1
694,954882,66,0,4,4,17,9,21,3,6,5983,172,53,22,0,1,114,66,73,35,17,99,117,148,135,58,16,6750,195990,0,14,5,7,3,0,0,3,2,5,2,1,63,87,82,60,0,5,2,2,35,63,2,0,0,0
695,514568,37,1,4,5,30,3,7,2,2,4295,179,67,22,0,4,147,72,74,37,19,95,102,177,103,49,16,5084,175540,0,21,0,6,0,0,0,3,1,4,1,1,49,60,81,78,3,2,1,2,3,101,2,0,1,0
696,286141,48,0,5,1,29,1,7,2,3,6711,179,63,29,1,1,105,72,68,36,18,96,105,151,153,47,12,7658,228897,2,29,5,7,3,2,0,3,1,3,1,2,28,60,78,86,1,3,1,1,49,40,1,0,0,0
697,998320,57,0,2,4,5,9,23,6,3,5734,165,60,21,0,3,118,91,70,35,12,94,121,191,122,50,15,6513,292539,0,22,8,4,1,0,0,1,1,10,8,0,55,96,65,66,2,6,3,1,31,83,3,0,1,1
698,734736,48,1,3,5,28,11,6,2,4,3727,166,67,22,0,3,124,71,50,36,10,97,117,182,96,38,10,5120,204452,1,41,4,3,2,1,1,1,1,6,6,1,49,75,58,62,0,2,1,1,7,36,2,1,1,1
699,638685,61,1,5,1,6,4,1,3,4,3980,163,102,24,0,4,112,73,75,35,16,99,105,151,119,52,14,7108,270351,1,21,3,6,0,3,3,0,1,7,7,2,17,74,58,60,1,1,1,2,20,45,1,1,1,1
700,278031,45,1,1,1,5,8,0,4,2,5725,163,88,31,1,3,126,64,76,37,14,95,89,171,93,50,9,7588,113478,2,47,1,3,3,0,0,0,0,5,3,1,63,77,42,81,2,8,2,2,32,97,1,0,1,0
701,219180,44,0,2,9,15,8,15,1,5,5922,172,82,24,0,1,131,95,74,37,18,95,68,210,107,38,15,5931,258225,2,26,4,1,1,2,0,3,0,8,7,1,25,55,57,75,0,2,0,3,39,61,1,0,1,0
702,166234,61,1,5,5,19,8,3,2,2,2967,172,79,16,0,3,106,90,81,37,22,98,121,164,111,40,18,9408,247566,1,28,1,5,0,1,0,0,0,5,3,1,57,83,100,87,0,5,2,2,17,76,2,1,0,0
703,664242,47,0,4,4,16,12,23,1,3,5399,164,82,24,0,4,116,74,86,36,14,100,96,204,94,50,10,6637,312471,0,19,2,4,3,2,0,3,2,7,5,1,63,84,100,73,0,4,2,2,20,94,2,0,0,1
704,278352,55,1,4,4,2,7,12,1,5,3617,160,74,23,1,2,90,78,70,36,13,99,111,178,70,45,16,4553,338487,0,13,1,5,2,0,0,1,0,5,2,2,44,100,74,75,1,3,1,2,51,69,3,1,0,0
705,179459,51,1,3,4,29,5,15,6,4,6248,169,62,29,1,2,112,95,81,37,12,94,61,159,112,49,14,6447,409243,2,30,1,1,1,0,2,1,2,5,2,4,44,67,45,85,0,0,1,1,35,12,2,0,1,0
706,509995,49,0,5,6,1,5,11,5,3,4542,178,79,17,0,3,103,85,75,37,15,97,126,240,123,52,16,6713,250477,0,19,1,3,1,2,0,3,2,8,5,1,59,84,55,100,1,4,3,2,23,12,1,0,1,0
707,295004,63,1,4,8,28,6,13,4,3,1939,175,98,22,0,3,108,67,91,35,13,98,115,167,135,56,16,6682,257965,0,25,3,3,0,0,1,1,1,5,4,3,62,88,75,91,0,0,1,2,7,79,2,0,0,0
708,566152,74,1,4,1,11,4,18,7,6,4565,161,103,16,0,3,114,68,59,36,10,98,118,180,142,44,15,6136,268675,1,29,4,3,2,0,1,1,0,3,1,0,54,77,83,83,0,0,0,2,72,39,2,0,0,0
709,825256,55,0,2,7,18,7,13,2,6,4793,172,74,16,0,1,108,78,80,35,19,94,93,173,110,39,12,6837,249201,0,27,1,3,1,0,2,0,0,5,3,0,47,62,49,72,0,0,3,2,42,27,1,1,0,1
710,159163,64,0,4,5,3,10,23,1,5,8172,168,42,28,0,3,118,81,81,36,12,100,69,201,107,56,13,7285,252585,0,29,1,9,1,0,2,1,2,5,5,1,23,75,48,77,1,3,1,1,49,39,2,0,1,0
711,575853,50,1,4,1,21,2,10,4,3,5662,171,67,28,0,4,119,81,81,37,13,99,81,207,132,43,10,5610,233201,1,29,4,7,0,2,2,2,1,5,4,2,56,82,75,82,0,1,1,2,5,11,3,1,1,1
712,151934,64,0,4,3,10,3,15,6,4,7246,159,71,19,1,1,116,75,60,37,17,98,87,169,129,34,11,5153,219066,0,25,4,5,1,0,0,0,0,5,2,2,69,88,87,100,2,0,2,3,25,49,1,1,1,0
713,820255,71,0,2,8,14,6,11,2,1,6539,179,80,25,0,3,126,74,50,37,14,100,103,207,129,52,12,5403,182268,1,33,4,6,2,0,0,2,1,2,1,1,38,80,52,89,1,3,2,3,43,46,2,0,1,0
714,525523,72,1,5,6,19,7,4,7,3,6920,153,76,26,0,3,113,77,90,35,19,96,93,136,117,44,16,4000,279547,1,37,5,4,2,0,2,3,1,6,5,1,85,87,49,65,1,0,1,1,33,64,3,0,0,1
715,940530,59,0,4,3,4,9,9,7,3,500,163,77,23,0,4,128,86,68,37,18,98,125,171,93,57,11,6156,322783,1,26,1,4,2,1,0,1,0,8,7,3,57,96,59,99,0,4,1,3,39,24,2,1,0,0
716,554137,56,0,4,4,22,3,7,2,1,6491,164,62,15,2,2,118,90,91,35,14,98,126,116,113,58,16,7767,226893,0,24,2,7,2,0,0,2,1,5,5,1,33,93,75,67,1,2,3,2,34,61,1,0,0,1
717,105486,73,0,2,13,23,10,18,5,5,6386,170,65,27,0,1,97,82,74,36,16,95,106,191,100,60,14,6799,235246,0,10,2,4,4,0,0,0,0,6,3,1,31,93,61,62,0,8,2,1,47,15,2,0,1,1
718,239407,56,1,2,1,28,3,5,2,1,4636,162,68,28,2,2,114,88,56,38,16,100,60,204,99,37,18,8667,260367,1,31,7,4,3,0,2,3,1,6,3,0,44,68,75,53,0,3,3,2,20,34,2,0,1,1
719,973332,44,1,3,2,4,3,19,2,6,5516,166,75,20,0,3,140,89,79,36,13,95,114,204,115,45,11,4311,238444,1,31,4,2,1,0,0,0,0,4,2,0,32,90,42,84,0,3,1,2,26,34,1,1,1,0
720,750308,57,0,1,5,13,12,20,7,6,2999,173,80,25,0,4,124,60,67,39,11,97,117,165,104,47,13,6335,293445,2,11,3,2,1,1,0,0,0,7,5,2,49,100,100,58,0,3,3,1,49,93,1,1,0,0
721,727083,60,0,3,5,12,1,10,2,5,6887,173,65,21,0,3,149,78,79,38,16,93,94,160,121,57,13,7294,261045,1,15,0,6,2,0,1,0,2,6,6,2,67,92,61,69,0,0,3,1,1,28,1,1,1,0
722,320184,60,0,3,5,15,11,18,3,6,500,173,80,18,2,4,108,82,86,38,16,97,85,216,90,36,15,7035,247088,0,33,1,5,1,0,0,0,0,6,6,1,67,99,100,87,1,2,0,3,46,25,3,0,0,1
723,766490,69,1,1,4,1,8,14,4,1,7945,153,45,21,1,3,103,63,77,37,20,99,140,216,108,47,16,7153,271890,1,30,2,5,1,0,0,2,0,8,8,3,37,74,95,78,0,3,2,3,40,26,2,1,1,0
724,449652,43,1,4,7,3,2,13,7,2,5399,196,78,17,0,2,91,90,62,38,10,99,96,192,105,49,14,6881,212350,1,10,4,7,1,0,4,5,0,3,1,2,63,60,74,60,0,3,1,1,64,63,1,0,0,1
725,861315,48,1,2,5,15,1,11,4,2,2080,186,71,29,0,1,126,87,63,35,15,98,88,167,121,72,9,8432,284499,0,24,2,7,1,0,1,0,2,4,1,1,40,67,71,89,0,5,1,2,10,86,2,0,0,1
726,742612,49,0,3,9,13,6,12,4,4,5781,152,42,23,2,2,106,77,71,38,16,98,120,198,105,70,16,8791,293483,2,17,0,3,1,2,1,1,2,6,6,3,19,66,65,80,0,0,2,2,17,43,1,0,0,0
727,422710,61,0,5,7,16,9,12,3,1,5594,156,83,19,0,2,108,95,82,38,10,99,123,202,125,56,14,6703,234969,0,12,0,2,1,0,3,0,0,7,6,2,77,65,60,94,0,1,2,3,85,75,1,1,0,1
728,297775,64,0,5,1,24,6,15,7,2,7763,176,53,22,0,1,120,80,88,36,16,98,105,195,129,59,14,9369,316659,0,19,3,3,2,0,2,3,3,4,3,2,61,83,100,89,1,5,1,3,16,81,2,1,1,1
729,389336,77,1,4,11,7,7,9,6,1,5664,161,68,29,0,1,107,89,72,35,13,98,64,162,125,52,15,8101,250730,0,39,4,6,3,0,0,4,2,10,10,3,46,72,100,84,0,2,1,2,9,93,1,1,1,1
730,887494,53,0,5,6,4,1,13,3,3,7386,182,65,19,1,3,131,68,59,35,10,98,84,271,107,50,14,6476,187226,0,32,0,8,1,1,2,1,1,7,4,2,39,75,27,84,1,4,1,1,15,66,2,1,1,1
731,708364,64,0,2,1,21,10,5,5,4,3323,162,74,25,2,4,118,60,77,36,17,95,102,192,105,58,14,5851,322088,1,24,2,5,0,0,0,4,1,5,3,2,63,91,42,90,0,3,2,3,16,65,2,0,1,1
732,189780,71,0,5,9,7,8,20,7,2,5953,181,92,20,1,1,99,98,81,36,14,98,136,180,110,51,10,8339,254265,1,10,4,0,1,0,1,0,0,4,1,2,46,88,94,69,0,1,2,1,0,58,2,1,0,1
733,252617,49,1,2,4,2,10,4,3,6,4291,165,60,24,2,1,111,74,76,37,18,94,66,215,133,61,10,10326,205598,0,35,2,4,2,1,3,0,0,3,3,3,44,88,76,78,1,0,2,3,49,58,2,1,0,0
734,645977,42,0,3,1,15,9,17,4,3,7310,159,76,25,0,1,127,76,53,37,13,99,113,247,138,52,15,8006,250287,1,22,7,3,0,2,1,2,0,1,0,1,68,86,75,94,0,1,0,1,18,29,1,0,0,0
735,897606,76,0,4,8,12,2,5,7,3,6512,170,51,29,1,1,91,84,73,36,10,91,94,238,131,57,14,6106,256340,1,13,3,4,0,0,0,0,2,5,3,3,44,100,71,87,1,4,3,2,71,28,1,0,1,0
736,450605,64,0,5,2,9,6,10,5,1,6382,178,40,27,0,1,101,65,81,37,13,92,98,180,123,58,15,4607,243330,0,20,4,9,1,0,2,2,1,3,1,3,25,90,88,84,0,0,2,3,10,41,1,0,0,0
737,989465,51,1,3,3,29,10,12,2,1,4088,176,74,29,0,3,130,84,69,36,20,93,72,197,98,37,14,7414,177521,1,31,2,4,2,1,5,1,1,2,1,2,37,97,59,100,1,0,2,1,66,79,2,0,1,1
738,633636,82,0,4,1,20,1,12,5,2,5784,180,61,26,0,3,135,61,70,38,15,98,91,202,81,51,15,7764,283891,0,26,0,1,1,0,5,2,0,5,2,0,68,74,95,83,0,2,2,3,19,88,3,1,0,1
739,138102,74,0,1,10,2,6,11,3,5,4052,160,62,25,1,2,148,72,73,36,13,97,100,222,146,49,13,7320,204052,1,16,8,6,2,3,1,2,0,6,3,4,34,80,45,48,1,2,2,3,22,93,2,0,1,0
740,174460,60,0,4,1,28,12,10,7,4,4849,172,59,21,0,2,109,85,58,38,15,98,122,202,107,39,10,6500,220979,2,40,5,7,2,0,1,2,1,5,4,2,52,99,69,56,0,3,0,2,34,29,2,1,1,0
741,464778,59,1,3,5,8,7,20,3,3,8063,173,66,22,2,2,123,60,76,36,17,99,99,187,108,51,14,4000,208403,2,16,0,3,1,1,1,2,0,6,6,1,0,90,73,100,0,6,3,2,58,13,1,1,1,0
742,189930,58,1,3,1,9,9,5,4,4,7666,167,88,33,1,1,110,81,53,35,18,93,145,218,135,42,15,5948,236061,0,21,2,0,2,2,0,0,1,5,5,3,65,66,43,53,0,4,2,2,24,10,2,1,1,1
743,631089,63,0,2,5,20,10,15,2,5,1847,148,79,20,0,1,113,87,77,37,17,98,93,176,103,40,14,9048,229305,0,27,3,7,1,0,3,0,2,5,2,0,52,75,60,67,0,5,3,2,31,58,1,0,0,1
744,727438,55,0,4,10,3,10,11,1,4,5884,184,75,18,2,1,121,83,66,36,16,98,103,152,122,39,12,5213,344012,2,27,0,7,2,2,0,0,1,6,3,0,35,63,64,72,1,4,1,3,32,86,1,1,0,1
745,827627,52,1,4,4,28,2,3,5,4,4591,157,85,22,1,1,122,62,82,37,18,100,88,150,105,54,13,5371,219972,0,11,2,2,1,1,1,5,1,5,5,0,33,77,61,85,1,1,2,2,50,55,1,0,1,1
746,279208,52,0,5,9,4,7,16,6,1,2670,176,75,20,0,3,126,92,68,36,16,94,110,200,100,53,14,8004,205242,0,26,0,2,2,0,1,2,1,3,3,1,56,72,81,63,0,0,1,3,35,121,1,1,0,1
747,254697,69,1,4,5,10,6,13,6,4,5683,185,70,17,1,2,138,86,70,37,14,96,91,196,137,64,15,6576,223177,0,30,7,2,0,0,0,1,0,9,9,0,25,100,100,93,2,3,3,2,3,23,2,1,0,1
748,313945,46,0,4,2,8,1,22,3,1,4752,152,77,35,1,1,112,102,66,36,12,94,138,188,124,46,17,5785,263955,1,24,1,5,1,3,3,0,1,5,3,0,23,46,68,47,3,1,3,1,79,10,1,1,1,1
749,331915,53,0,3,1,5,7,9,1,2,3635,155,88,21,1,2,118,81,69,36,19,96,66,180,111,44,15,6507,304220,0,23,0,6,0,0,0,1,1,6,5,0,29,100,66,87,1,2,2,2,29,17,1,0,0,1
750,827952,58,0,5,1,29,5,11,4,1,4893,182,83,35,1,4,140,89,69,36,16,95,89,190,122,47,13,6805,252530,1,28,2,0,2,0,0,4,1,6,6,1,60,79,44,75,1,1,2,2,0,73,3,1,1,1
751,308124,50,0,5,1,17,4,0,4,3,7974,175,74,20,0,1,126,92,78,36,13,97,78,217,82,47,9,5964,288171,0,14,1,1,2,0,2,2,2,6,5,2,48,92,100,71,0,7,1,3,0,91,3,1,1,0
752,537477,40,1,3,1,12,5,23,5,1,4154,169,82,21,1,2,97,98,78,37,15,100,95,177,86,47,12,6707,210956,0,31,6,1,1,0,0,0,2,8,5,2,75,67,73,82,0,2,1,2,34,77,1,1,0,1
753,625830,79,0,4,7,8,6,12,2,4,6848,184,47,24,0,1,121,70,90,36,14,96,84,133,95,39,16,6973,211930,0,32,3,5,3,0,0,4,1,8,5,3,60,64,63,67,2,1,1,1,69,22,2,0,0,1
754,383821,54,0,5,5,16,9,10,7,1,3385,179,54,26,0,1,96,80,68,38,13,98,111,217,179,46,13,6096,292257,0,34,2,7,3,1,1,1,0,7,7,3,0,80,64,100,0,6,2,1,24,10,2,0,1,0
755,277804,45,1,5,5,27,3,21,7,2,6671,165,53,19,1,2,97,73,72,37,17,94,86,230,110,56,16,6652,290812,1,30,0,4,2,0,1,4,2,5,3,1,46,70,90,69,0,2,1,2,46,27,1,1,1,1
756,805703,61,1,2,5,2,1,22,2,4,4469,162,50,20,2,3,133,76,74,35,15,93,91,176,163,59,11,5479,286648,1,30,0,8,1,1,0,0,0,4,2,1,33,66,99,71,0,1,3,2,22,58,1,0,0,1
757,139081,53,0,4,12,6,8,5,3,2,2967,151,65,26,0,1,102,94,57,35,16,98,113,213,104,39,15,8471,177689,1,37,6,2,1,0,0,0,2,4,3,0,69,63,100,94,0,2,1,2,51,60,1,0,0,0
758,818216,58,0,5,3,12,1,17,4,2,1677,166,72,30,1,2,120,75,56,36,18,99,133,189,119,52,15,6407,225563,0,27,0,7,2,0,0,2,0,6,4,2,30,51,62,77,1,6,2,1,0,31,4,0,1,1
759,455249,84,1,2,8,26,7,12,4,4,6140,158,81,25,1,3,107,95,65,37,18,96,93,187,89,42,16,5166,300510,1,10,4,8,1,1,2,4,2,5,5,2,27,88,59,80,1,0,0,2,31,26,1,0,0,0
760,319930,60,1,1,4,18,11,22,4,2,7485,177,62,24,2,3,107,84,73,37,12,95,94,169,110,52,13,6669,275081,0,22,0,3,2,1,0,4,0,4,1,0,48,82,82,73,0,2,1,3,47,68,1,0,1,1
761,905497,58,0,2,2,22,6,23,6,5,7119,180,74,27,0,2,104,90,91,38,15,97,69,218,69,58,15,6891,164037,1,20,0,6,2,1,0,2,0,5,5,2,24,86,75,86,0,3,1,3,37,73,1,1,0,1
762,617313,48,1,2,4,25,12,11,7,2,4778,177,113,18,2,2,109,74,62,37,15,97,85,195,118,82,16,7951,352840,0,22,0,8,2,0,0,1,1,6,4,1,54,81,65,53,1,0,0,2,54,13,2,0,0,1
763,314532,59,0,4,9,8,8,7,4,1,8530,161,63,28,2,1,122,66,81,37,18,97,118,215,95,53,13,7207,264306,1,17,3,1,1,0,2,3,0,4,4,2,51,86,94,91,1,4,2,1,5,55,1,1,1,1
764,712380,73,1,3,1,16,7,1,1,4,4974,171,75,23,0,2,132,92,76,36,14,94,128,167,104,48,13,6516,265073,2,27,4,7,2,1,0,3,0,3,2,1,49,80,83,74,0,2,1,3,17,59,2,1,0,0
765,619332,43,0,3,11,16,5,6,1,2,5192,178,85,26,0,3,117,70,76,38,10,96,116,174,91,59,13,8836,164220,3,27,5,8,1,1,4,0,2,4,3,1,58,66,60,87,0,5,2,1,48,76,1,0,1,0
766,416837,80,1,1,4,21,6,13,1,4,8489,174,93,21,2,1,90,73,77,36,11,98,101,195,138,65,15,5134,249711,0,48,4,5,3,0,3,1,0,4,2,2,72,75,97,58,0,4,2,2,17,30,1,1,0,1
767,389106,74,1,4,7,1,4,21,2,2,3807,172,71,27,0,4,118,92,80,37,16,98,152,138,103,60,15,7963,317661,0,39,1,7,0,0,2,3,0,6,3,2,57,96,91,95,0,1,1,2,23,75,1,1,1,1
768,128295,63,1,2,1,10,12,1,1,4,2973,153,65,27,2,2,139,86,81,38,16,94,123,161,87,53,15,10168,234460,1,19,1,6,3,0,1,4,0,8,6,2,76,78,76,54,0,2,2,3,12,44,1,0,1,0
769,113807,73,0,2,4,4,5,15,5,3,5747,176,88,23,2,2,129,73,67,37,11,96,110,170,104,47,12,6431,178406,2,20,0,2,1,0,2,3,0,3,1,3,36,80,98,60,1,1,0,2,58,19,3,0,1,1
770,535564,77,1,3,1,12,12,13,2,5,3064,200,40,25,0,1,132,77,77,37,10,97,115,226,108,45,15,6592,207278,0,21,1,3,1,1,0,2,1,7,6,2,51,96,100,73,0,3,3,3,0,83,1,0,0,0
771,257504,53,1,4,5,2,8,16,5,6,8520,194,58,25,2,2,90,80,72,36,16,95,134,189,52,64,17,7440,229312,1,24,0,4,2,1,0,2,1,7,5,2,75,100,59,80,0,0,2,2,0,68,4,0,0,0
772,338067,61,1,1,4,17,2,5,5,1,2937,168,97,29,0,1,127,87,72,38,15,97,97,177,105,41,14,4242,189658,1,34,6,3,2,2,2,2,1,7,6,1,71,75,60,83,0,0,2,2,42,64,1,1,0,0
773,585008,59,0,2,4,21,11,3,4,4,4912,168,46,23,0,3,122,60,93,37,17,98,118,191,94,39,12,8096,296135,1,10,2,3,1,1,0,1,2,8,5,1,51,80,51,73,0,1,1,1,16,73,2,1,1,1
774,792440,67,0,2,7,28,3,20,2,3,7186,167,64,20,1,3,95,69,69,35,11,97,142,173,109,58,18,7119,245346,0,42,3,3,1,0,0,3,0,6,5,3,57,60,58,63,0,3,2,1,36,31,1,0,0,0
775,494540,48,1,1,7,19,8,10,1,5,3379,175,81,16,0,3,131,85,68,36,12,97,134,192,126,37,15,8298,296149,0,10,2,4,1,0,0,1,0,8,5,2,28,75,75,84,0,1,2,3,21,85,2,0,0,0
776,977699,59,0,1,9,10,2,14,2,3,4139,158,71,28,1,3,141,90,74,37,18,98,107,148,103,49,12,7136,263441,0,22,1,6,2,0,0,4,0,9,8,1,38,100,85,69,0,4,1,1,24,69,3,1,1,0
777,617923,59,0,3,5,3,10,7,3,5,2764,170,75,22,1,1,140,82,84,36,15,96,89,202,75,60,15,7074,144518,0,12,5,5,2,1,3,2,1,6,3,1,51,78,69,88,0,4,1,2,36,55,1,1,0,0
778,266981,39,1,1,8,1,8,5,1,6,7850,180,70,23,1,4,121,72,76,37,22,98,96,167,98,53,13,5935,153506,0,10,2,5,2,0,5,5,1,4,4,0,53,83,63,77,0,5,3,3,33,97,2,1,0,0
779,844699,43,1,2,1,13,7,5,1,2,4763,158,61,31,0,4,132,81,62,36,15,93,97,164,127,42,15,4346,161852,1,34,3,3,0,0,1,2,0,8,5,2,35,92,63,65,0,0,2,2,0,69,3,1,1,0
780,119870,74,0,1,3,5,12,10,3,5,5681,152,69,24,1,4,133,75,93,37,21,96,141,177,113,65,11,6290,303587,0,10,0,6,2,0,1,0,1,4,1,1,55,78,72,97,0,0,1,2,38,33,2,1,0,0
781,303196,54,0,5,2,10,3,9,3,4,4927,180,66,17,0,2,98,78,77,37,20,96,104,157,119,63,12,4915,307276,0,44,2,5,2,1,6,4,2,9,9,1,13,71,65,62,1,5,1,1,33,103,1,1,0,0
782,348683,68,1,4,4,15,6,1,2,6,5023,174,47,19,0,3,123,74,54,37,13,98,102,154,124,46,14,9696,166436,0,35,3,7,2,0,0,0,1,2,0,0,56,69,99,57,1,5,1,2,21,41,2,0,0,1
783,334677,65,1,5,3,7,1,14,6,6,2931,164,75,19,1,1,143,75,59,37,14,92,114,218,109,47,18,7733,369078,0,20,0,4,2,2,0,3,0,2,2,3,73,91,71,94,0,0,1,3,54,71,1,0,0,1
784,126790,56,1,3,1,20,1,21,4,3,6673,176,54,23,2,3,101,83,74,36,18,97,99,167,97,53,13,7013,376883,1,22,2,5,2,0,1,4,0,5,2,2,40,82,42,56,0,4,2,3,61,46,2,0,1,0
785,743162,49,1,1,4,3,4,17,5,4,6891,166,68,22,0,1,93,89,71,37,17,92,74,229,114,49,14,6574,341739,2,17,4,6,2,1,0,2,1,7,4,1,42,57,100,85,0,3,0,1,8,73,3,1,1,1
786,911721,53,0,5,2,13,2,7,2,5,9303,166,71,25,0,3,105,75,65,39,17,100,110,184,71,41,15,7090,279057,0,42,0,4,1,0,0,3,0,7,6,0,34,96,59,69,0,2,2,3,29,21,1,0,1,1
787,548345,53,1,3,4,15,5,19,6,1,6808,170,60,27,1,4,123,101,72,36,16,96,110,206,114,66,16,8016,222798,0,16,2,6,3,1,0,3,0,6,3,1,47,77,68,80,1,3,2,2,35,67,1,1,1,1
788,849074,56,0,2,6,19,2,1,2,6,7576,163,80,27,1,1,141,97,67,35,17,94,73,225,121,57,10,8461,251460,2,37,4,3,2,0,0,2,1,5,4,1,42,62,100,93,1,7,2,2,11,72,2,1,0,0
789,587462,71,0,3,3,9,12,18,4,6,500,172,79,27,0,4,128,80,89,40,15,96,130,178,143,47,14,6342,223873,0,19,7,4,1,0,1,0,0,2,0,1,84,60,91,67,1,7,1,3,0,47,2,1,1,0
790,639773,65,0,4,5,5,2,20,3,4,1776,154,62,24,0,2,131,73,90,38,18,94,92,162,100,54,16,5105,193660,0,34,0,6,1,0,0,0,0,5,2,2,28,96,67,88,1,1,1,3,46,44,1,0,1,0
791,930914,53,1,4,8,3,8,8,5,6,2751,176,77,26,1,4,119,74,71,37,17,95,116,233,87,59,16,7265,209987,0,26,2,8,1,1,0,5,0,7,6,2,50,94,72,87,0,3,2,3,0,19,2,0,0,1
792,186188,53,1,4,2,25,4,21,1,2,6971,168,63,21,0,3,132,74,75,37,18,95,103,186,104,62,13,7866,271635,0,32,1,4,1,0,2,1,0,5,3,2,54,57,52,83,1,0,2,1,31,38,2,1,0,1
793,629036,61,0,5,7,17,7,4,2,2,4163,168,69,24,2,3,106,78,63,37,15,94,104,210,100,30,14,7588,241787,0,22,5,7,3,1,1,3,0,4,1,0,13,80,46,90,1,2,4,2,59,90,3,0,1,0
794,842129,52,0,1,3,7,6,3,7,1,6020,163,58,23,1,3,117,84,86,37,15,93,77,173,148,41,13,7813,340054,1,36,0,7,4,0,1,0,1,1,0,1,63,68,78,79,1,3,2,3,33,32,1,1,0,0
795,764795,58,1,1,5,27,10,1,5,2,6415,165,40,24,0,3,92,80,82,36,19,96,84,222,107,44,14,6883,299103,0,47,0,3,2,0,3,3,1,5,2,3,81,88,84,78,2,5,1,3,42,10,1,1,1,1
796,890141,68,0,2,5,5,5,11,5,2,2686,175,62,20,1,3,111,68,74,38,15,100,83,190,129,46,12,5780,269448,0,28,0,4,1,1,0,0,0,0,0,0,65,80,82,87,0,2,0,2,38,79,2,0,0,0
797,748249,66,0,2,1,1,9,6,6,4,6754,171,65,25,1,2,99,98,91,37,18,97,83,177,93,38,14,5917,230708,0,27,1,4,2,0,1,3,0,7,7,1,65,77,78,66,0,2,2,2,25,27,1,1,0,1
798,130355,51,1,3,1,8,3,10,5,5,6759,167,64,24,0,2,138,69,71,35,16,97,72,147,111,59,10,7560,256109,0,30,6,5,4,0,0,2,2,5,4,4,21,100,70,89,1,3,1,3,0,56,1,0,1,1
799,811131,51,0,1,2,9,9,13,5,5,5750,182,60,21,2,3,95,84,80,38,13,95,60,175,132,49,12,5714,223262,0,28,5,0,0,2,2,3,0,6,6,1,58,88,74,77,0,2,2,1,32,99,1,1,1,0
800,551015,50,1,2,7,7,5,0,1,3,3264,176,72,19,1,1,136,96,93,36,12,99,93,170,121,44,12,5757,309489,1,10,1,4,1,1,0,1,1,1,1,1,57,88,65,86,0,0,1,1,62,74,1,1,0,1
801,506332,68,1,3,7,9,8,2,3,2,5773,166,40,27,0,3,123,71,77,36,12,98,123,191,126,41,15,7692,265564,0,21,3,4,1,0,0,0,1,4,4,0,69,82,100,85,0,2,3,2,28,49,2,1,1,1
802,256542,80,0,5,2,2,12,1,4,3,9893,172,81,27,1,2,117,71,56,36,19,98,98,170,113,59,17,10592,265532,1,25,0,3,2,2,0,0,1,6,5,1,22,68,100,55,0,6,1,3,23,56,1,1,1,0
803,273416,54,1,5,8,15,3,15,6,6,4919,148,79,29,1,3,107,72,72,35,16,99,70,211,105,59,11,7378,293637,1,35,1,5,2,0,3,2,0,6,6,2,60,83,89,100,1,4,1,3,39,92,1,1,0,1
804,405062,60,1,1,1,19,9,22,7,3,4259,155,85,20,0,4,143,94,78,36,16,98,126,235,115,61,13,6163,225784,1,28,1,9,1,1,0,2,0,9,6,2,57,86,54,75,1,2,1,1,66,91,2,1,1,0
805,938656,60,1,5,4,24,5,6,2,5,8493,161,44,19,2,2,135,85,81,35,16,95,91,137,102,28,14,8387,264262,0,15,2,4,2,1,3,2,1,4,3,0,38,81,62,95,0,3,1,2,36,64,1,1,0,1
806,663586,79,0,2,3,16,11,12,5,4,6702,165,80,20,0,1,123,88,69,39,15,96,114,234,83,51,10,5122,195767,0,23,3,4,0,3,0,6,2,6,5,1,77,68,38,74,1,3,1,1,28,78,1,1,1,0
807,601708,64,0,2,9,14,2,21,6,5,6123,167,59,28,0,3,131,70,61,36,16,96,99,163,96,31,18,6065,297976,0,26,0,9,1,0,1,0,0,5,4,2,22,70,57,49,0,3,2,3,45,10,1,0,1,1
